city,company_id,salary_from,employment,schedule,experience,key_skills,specializations
Нижний Новгород,214154,20000,full,shift,noExperience,,4.47 4.278 12.18 15.388 15.39 7.392
Москва,2964619,50000,full,fullDay,between1And3,,20.396 20.83 18.354 18.201
unknown,2947128,100000,full,shift,between1And3,,14.364
unknown,2933668,40000,full,fullDay,between1And3,,21.17
Санкт-Петербург,2022431,60000,full,fullDay,between3And6,,13.587
Москва,8327,80000,full,fullDay,between1And3,,1.82
unknown,4429850,50000,full,flyInFlyOut,between1And3,,21.482
unknown,4429850,50000,full,flyInFlyOut,between1And3,,21.482
Челябинск,3717199,10000,part,remote,noExperience,,15.14 15.32 15.308 15.346 15.73
Москва,1276080,150000,full,fullDay,between1And3,,9.139 3.8
unknown,4051465,400,full,flexible,between1And3,,17.256 17.52
Санкт-Петербург,85977,50000,full,fullDay,between1And3,,20.527 20.528 20.83
Санкт-Петербург,85977,50000,full,fullDay,between1And3,,25.381 25.386 8.461 8.575 1.82
Москва,85977,70000,full,fullDay,between1And3,,25.381 25.386 8.461 8.575 1.82
unknown,4403143,750,full,shift,noExperience,,8.575
unknown,173918,9000,full,fullDay,noExperience,,4.332 17.334 17.149
unknown,4560979,120000,part,flexible,noExperience,,21.482 4.52
unknown,1703001,5000,full,flyInFlyOut,noExperience,,8.135 8.202
Тверь,3018643,20000,part,flexible,between1And3,,14.364 14.217
unknown,2176439,80000,full,fullDay,noExperience,,17.417 17.242 17.306 17.149 17.535
Чита,580017,25000,full,fullDay,noExperience,,17.302 17.231
unknown,3125618,40000,full,fullDay,between3And6,,20.287 20.49
unknown,3278436,45000,full,fullDay,between1And3,,29.515
Омск,3201360,28000,full,fullDay,between1And3,,21.482 21.506
Чита,3052584,35000,full,flyInFlyOut,noExperience,,20.287 20.49
Омск,1714731,30000,full,fullDay,between1And3,,20.287 20.387
Чита,3052584,35000,full,flyInFlyOut,noExperience,,20.287 20.49
Алматы,995372,100000,full,shift,between1And3,,21.17
Томск,2034747,25000,full,shift,between3And6,,18.142 29.511 29.553
Караганда,1817208,80000,full,fullDay,noExperience,,29.495
unknown,819936,200000,full,fullDay,noExperience,,2.43 2.335 2.463 2.337 2.469 5.42
Москва,3558831,90000,full,fullDay,between1And3,,21.17 21.482 21.506 4.52
unknown,1220313,800,full,fullDay,between1And3,,17.334 17.256 17.242 17.149 17.52
поселок Путино,3054458,25000,full,fullDay,between3And6,,18.265
unknown,51207,65000,full,flyInFlyOut,between3And6,,29.511
unknown,51207,65000,full,flyInFlyOut,between3And6,,29.511
unknown,51207,65000,full,flyInFlyOut,between3And6,,29.511
unknown,51207,65000,full,flyInFlyOut,between3And6,,29.511
unknown,51207,65000,full,flyInFlyOut,between3And6,,29.511
Астана,3017094,130000,full,fullDay,between3And6,,1.273 1.42
Астрахань,471198,16000,full,fullDay,noExperience,,29.495
Барнаул,4122365,24000,full,fullDay,noExperience,,17.256 17.44 17.52
Нур-Султан (Астана),2398831,200000,full,fullDay,between3And6,,20.287 20.387 26.439
Белгород,1725678,29000,full,fullDay,between3And6,,21.17
unknown,4645032,20000,full,shift,noExperience,,29.541
поселок Путино,3054458,30000,full,fullDay,between3And6,,20.287 20.387
"Азовский р-н, село Кагальник",1942330,20000,full,fullDay,noExperience,,17.256
г Ростов-на-Дону,1942330,22000,full,fullDay,noExperience,,17.256
деревня Мишково,1084954,45000,full,shift,between1And3,,21.482 4.52
,2353,50000,full,fullDay,noExperience,,18.142 29.511
Россошь,109590,20000,full,fullDay,noExperience,,29.556 18.29 18.153
unknown,1025275,25000,full,fullDay,noExperience,,17.256 17.535 17.52
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.553
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.553
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,65000,full,flyInFlyOut,between1And3,,29.51
Ижевск,1099090,65000,full,flyInFlyOut,between1And3,,29.51
Ижевск,1099090,65000,full,flyInFlyOut,between1And3,,29.51
Ижевск,1099090,65000,full,flyInFlyOut,between1And3,,29.51
Ижевск,1099090,65000,full,flyInFlyOut,between1And3,,29.51
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
unknown,2255574,150000,full,fullDay,between1And3,,22.491 22.204 22.353 27.5
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.511
деревня Локотки,2372700,35000,full,fullDay,between3And6,,18.142 18.153 26.437 21.136 21.74
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Новосибирск,4361625,50000,full,flexible,between1And3,,22.329
Ижевск,1099090,65000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.553
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.553
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.553
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.553
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.553
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.553
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.553
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.553
Минск,1312609,2000,full,fullDay,between1And3,,13.398 13.128 13.489 17.144 17.306 17.149
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.553
Минск,1312609,1500,full,fullDay,between3And6,,2.335 2.464 2.337 2.164 2.261
Омск,1714731,40000,full,fullDay,between3And6,,1.221 1.5 1.82 1.274 18.81 20.83
,1239655,100000,full,fullDay,between1And3,,29.556 29.495 29.545
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.553
Красноярск,2653862,25000,full,fullDay,between1And3,,3.206 3.209 3.305 3.23 3.8 3.9
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
unknown,1867108,30000,full,shift,noExperience,,7.267 7.14
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Ижевск,1099090,70000,full,flyInFlyOut,between3And6,,29.511
Кемерово,1579101,24000,full,fullDay,noExperience,,13.155
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.511
unknown,3999223,160000,full,fullDay,between1And3,,21.17 21.482 21.506
Кемерово,1579101,20000,full,fullDay,noExperience,,13.155
Ижевск,1099090,80000,full,flyInFlyOut,between3And6,,29.511
Новосибирск,2149924,40000,full,shift,between1And3,,7.235 7.267 7.14
Новосибирск,2414851,25000,full,shift,between1And3,,17.417 17.149
unknown,2639789,60000,full,fullDay,between1And3,,20.287
Минск,2202803,1200,full,fullDay,between3And6,,18.142 18.81 18.568
Ижевск,1099090,65000,full,flyInFlyOut,between3And6,,7.235
Ижевск,1099090,65000,full,flyInFlyOut,between3And6,,7.235
Ижевск,1099090,65000,full,flyInFlyOut,between3And6,,7.235
Ижевск,1099090,65000,full,flyInFlyOut,between3And6,,7.235
Ижевск,1099090,65000,full,flyInFlyOut,between3And6,,7.235
деревня Ближние Прудищи,3978085,50000,full,fullDay,noExperience,,7.222 7.392 17.15 17.256 17.183 17.52
Ижевск,1099090,65000,full,flyInFlyOut,between3And6,,7.235
Ижевск,1099090,65000,full,flyInFlyOut,between3And6,,7.235
Ижевск,1099090,65000,full,flyInFlyOut,between3And6,,7.235
unknown,4372835,1000000,full,flexible,between1And3,,29.556
Хабаровск,1712500,16000,full,fullDay,noExperience,,27.496 27.533
Ижевск,1099090,65000,full,flyInFlyOut,between3And6,,7.235
Ижевск,1099090,65000,full,flyInFlyOut,between3And6,,7.235
unknown,1847709,80000,full,fullDay,between1And3,,4.429 4.255 4.264
unknown,820161,300000,full,fullDay,between3And6,,17.66 17.242 17.324 17.231
unknown,3893534,35000,full,fullDay,between3And6,,20.396 20.49 29.56 29.515 29.581
,10156,40000,full,fullDay,between1And3,,4.205 17.149 17.183
unknown,3893534,35000,full,fullDay,between1And3,,20.396 20.49 29.56 29.515 29.581
Ижевск,1099090,65000,full,flyInFlyOut,between3And6,,7.235
Кызылорда,1750621,70000,full,fullDay,between1And3,,2.43 2.468 2.469
unknown,3688042,150000,full,fullDay,between1And3,,11.347 11.436 11.293
unknown,820161,150000,full,fullDay,between3And6,,17.66 17.231
деревня Никольское,2313606,40000,full,fullDay,between1And3,,4.429 4.47 4.264
unknown,2479394,44000,full,shift,noExperience,,17.52
г Ростов-на-Дону,1942330,20000,full,fullDay,noExperience,,17.256
рабочий посёлок Столбовая,4378922,40000,full,shift,between1And3,,13.732
Ростов-на-Дону,4206350,70000,full,flexible,between1And3,,17.242 17.149
unknown,833155,50000,full,fullDay,noExperience,,5.126 5.579 8.462 23.479
unknown,3639884,20000,full,fullDay,noExperience,,6.319
Омск,3148,30000,full,shift,between1And3,,17.256 17.535 17.52
Сургут,1878711,40000,full,fullDay,between3And6,,29.511
unknown,669587,50000,full,fullDay,between1And3,,17.301 17.112 17.256 17.196 17.324
Советский,1942330,32800,full,fullDay,between1And3,,17.256 17.231 17.535
unknown,3148,35000,full,shift,noExperience,,17.256 17.149 17.183 17.535 17.52 2.102
Симферополь,3195386,15000,full,shift,noExperience,,13.49
unknown,4372835,1000000,part,flexible,noExperience,,29.541
Казань,1942330,33000,full,fullDay,between1And3,,17.256 17.231 17.535
,24946,18500,full,fullDay,noExperience,,18.36
городской посёлок Лоев,87021,400,full,shift,noExperience,,21.275 15.388 17.149 17.183 17.44 17.52
Улан-Удэ,1898393,35000,full,fullDay,between1And3,,3.1 3.15 3.166 3.8 3.4 3.9
unknown,2534504,27000,full,shift,between1And3,,17.15
unknown,3048304,4000,part,flexible,moreThan6,,2.44 2.342 2.454 2.343 2.344 14.217
unknown,1141611,30000,full,shift,noExperience,,4.127
Одесса,4065035,1200,full,fullDay,noExperience,,29.556 29.495 29.545
Красноярск,2525046,45000,full,fullDay,noExperience,,14.364
Сургут,1878711,28000,full,fullDay,noExperience,,20.287
посёлок городского типа Кореиз,3747512,80000,full,fullDay,noExperience,,13.587 13.131 19.586
Красноярск,968070,45000,full,fullDay,between3And6,,21.275 21.53 21.136 21.74 18.73
Санкт-Петербург,1228830,50000,full,fullDay,between1And3,,20.287
unknown,915342,45000,full,fullDay,noExperience,,19.284 19.19 17.334 17.306 20.2 15.389
unknown,3036416,40000,part,flexible,noExperience,,21.482 21.506 27.498 4.52
unknown,3036416,40000,part,flexible,between3And6,,21.482 21.506 27.498 4.52
поселок городского типа Кугеси,1942330,17000,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
unknown,1951526,40000,full,fullDay,between1And3,,3.236
unknown,4249216,35000,full,fullDay,moreThan6,,11.157 29.516
Омск,2818876,15000,full,shift,noExperience,,29.495
unknown,3049697,50000,part,flexible,between3And6,,20.527
Сургут,1878711,45000,full,fullDay,noExperience,,20.287
unknown,3881744,75000,full,flyInFlyOut,between3And6,,8.77 8.356
городской округ Архангельск,2784014,30000,full,fullDay,noExperience,,13.438
Ивантеевка,1318916,25000,full,flexible,between1And3,,17.256 17.535 17.52
unknown,2083538,25000,full,shift,noExperience,,13.398 13.128 13.49 13.185
Барнаул,2796146,18000,part,shift,noExperience,,5.103 15.313
unknown,3050077,200000,full,fullDay,between1And3,,2.43 2.335 2.463 2.337 2.469 5.42
unknown,3485742,22500,full,fullDay,noExperience,,18.16
unknown,3485742,22500,full,fullDay,noExperience,,18.16
unknown,1698437,45000,full,flyInFlyOut,noExperience,,18.174 29.545 15.308 21.564 27.741 20.49
Челябинск,3625350,34000,full,fullDay,noExperience,,4.52
Санкт-Петербург,4395636,80000,full,fullDay,between3And6,,20.189 20.287 20.527 20.325
Москва,1898036,60000,full,fullDay,between3And6,,2.43 2.337 5.42
Нур-Султан (Астана),2398831,210000,full,fullDay,moreThan6,,20.396 20.287 20.83 20.7 18.81 18.118
Владивосток,2484835,100000,full,fullDay,moreThan6,,22.353 22.329
Сургут,992489,25000,part,shift,noExperience,,13.433
Пенза,225254,25000,full,shift,noExperience,,21.275 21.563 21.564
unknown,1887990,40000,full,fullDay,moreThan6,,17.59 21.482
Москва,362,65000,full,fullDay,between3And6,,4.429 4.47 4.32 4.264
unknown,2493014,40000,full,fullDay,between1And3,,21.136
unknown,938254,600,full,shift,between1And3,,17.256 17.231 17.535 17.24 17.52
unknown,53797,31500,full,fullDay,between1And3,,17.418
Владимир,1657154,23000,full,shift,between1And3,,4.255 13.433
Красноярск,701733,20000,full,flexible,between3And6,,14.6 14.364 14.217
Волгоград,2256949,23000,full,fullDay,between1And3,,22.491 22.193
unknown,2308719,18000,full,shift,noExperience,,17.256 17.535 17.52
Ростов-на-Дону,1095544,14000,full,shift,noExperience,,8.202
unknown,2837701,30000,full,fullDay,between1And3,,17.256 17.535 17.52
Москва,18239,40000,full,shift,noExperience,,21.176 21.564 29.545
unknown,2478968,150000,full,fullDay,moreThan6,,20.573 20.83 20.233
Гродно,1209664,320,full,flexible,noExperience,,22.193
unknown,3921745,70000,full,flexible,between3And6,,14.217
Санкт-Петербург,624279,40000,full,fullDay,between3And6,,17.59 17.333 18.348 18.19 18.118 10.191
unknown,3177,40000,full,fullDay,between1And3,,1.221 1.272 1.113 1.5 1.536 1.25
Москва,1414818,22000,part,shift,noExperience,,5.219 19.19 12.18 15.389 15.391 15.346
Алматы,4079534,100000,part,shift,between1And3,,1.172 4.278 17.538
Нижний Новгород,3982180,35000,full,shift,between3And6,,21.17 21.482 21.136
Сургут,2837701,35000,full,fullDay,noExperience,,29.495
unknown,2507171,50000,full,flyInFlyOut,noExperience,,8.202
Нижний Новгород,2922986,30000,full,fullDay,noExperience,,22.491 22.204 22.175 15.313
Алматы,1024508,200000,full,fullDay,between1And3,,6.319 6.336 6.247
unknown,1414818,35000,full,flexible,noExperience,,5.219 17.242 17.149 17.183 17.538 15.389
unknown,806690,500,part,flexible,between1And3,,1.27 1.273 1.89
unknown,2507171,30000,full,remote,between1And3,,11.347 11.173 11.62 3.48 3.64
Красноярск,3818997,70000,full,fullDay,between3And6,,13.587 13.131 9.22
Москва,3426211,30000,full,shift,between1And3,,22.491
unknown,3501413,50000,full,remote,between1And3,,17.302 17.324 17.538 4.278
Москва,3414,53000,full,shift,between1And3,,20.396 20.287 20.49 29.51 29.162 29.552
СНТ Рыбачий,1472331,40000,full,fullDay,noExperience,,17.302 17.256 17.324 17.535 17.441
Санкт-Петербург,2096259,20000,full,shift,noExperience,,8.461 8.575 8.202
г Сургут,1942330,35000,full,fullDay,between1And3,,17.256 17.231 17.535
unknown,2875525,25000,full,shift,noExperience,,4.255
Екатеринбург,3669676,80000,full,fullDay,between1And3,,1.221
unknown,2875525,40000,full,shift,noExperience,,24.624
