city,company_id,salary_from,employment,schedule,experience,key_skills,specializations
Москва,3933939,38000,full,fullDay,noExperience,,29.556 29.588 29.495 29.512 18.118
unknown,1000852,27000,full,shift,between1And3,,17.256 17.149 17.183 17.535 17.52 2.102
unknown,3529,57000,full,fullDay,noExperience,,5.219 5.224 5.257 15.346
unknown,4233,60000,full,fullDay,between1And3,,21.17 21.482 21.136
деревня Апаринки,2360369,40000,full,fullDay,between1And3,,21.563
Реутов,34086,30000,full,shift,noExperience,,17.256 17.242 17.52
Москва,2340963,50000,full,fullDay,between1And3,,22.193
unknown,990297,33000,full,shift,between1And3,,1.273 1.82 1.211
Алматы,1111297,90000,full,fullDay,between1And3,,17.302 17.231
,13483,55000,full,fullDay,noExperience,,17.417 17.196 17.149 17.183 17.152 15.389
unknown,161655,60000,full,fullDay,between3And6,,6.107 6.336 2.335
unknown,49357,36400,full,shift,between1And3,,17.302 17.256 17.231 17.535
Красноярск,2191008,23535,full,fullDay,noExperience,,18.36
Великий Новгород,217918,19000,full,flexible,noExperience,,15.313
Москва,1050153,50000,full,shift,between3And6,,24.492 24.377
поселок Романовка,1098601,30000,full,fullDay,between1And3,,29.549 29.553
Минеральные Воды,942853,17000,full,fullDay,between1And3,,17.623 17.242 17.183 5.224 5.177 5.371
unknown,2889295,70000,full,shift,between1And3,,21.48 21.17 21.482 21.136 21.506
поселок Шушары,2746,41200,full,shift,between1And3,,18.404 18.118 26.406
Санкт-Петербург,82764,27000,full,shift,noExperience,,7.222 7.392 4.255 4.264 17.256 17.535
unknown,911503,30000,full,fullDay,noExperience,,15.75 22.193
unknown,17488,18000,full,shift,noExperience,,4.47 4.255 4.338 4.181 15.388 17.183
Кондопога,2748,20000,full,fullDay,between1And3,,20.396 20.83 25.381 25.386 1.27 1.295
Тула,3236355,34900,full,fullDay,between1And3,,1.273
Нижний Новгород,892712,15000,full,fullDay,between1And3,,29.56 29.515 29.581
Алматы,998198,120000,full,fullDay,between1And3,,29.162
unknown,4734742,70000,full,fullDay,moreThan6,,29.551
Самара,976,28000,full,shift,noExperience,,17.256 17.242 17.231 17.535 17.44 17.52
unknown,2748,24000,full,fullDay,between1And3,,7.267 7.503 29.51 29.162 29.552
unknown,1179845,90000,full,shift,between1And3,,17.302 17.242 17.52
Сургут,2781558,90000,full,flyInFlyOut,between3And6,,20.287
unknown,49357,36400,full,shift,between1And3,,17.302 17.256 17.231 17.535
unknown,3529,57000,full,fullDay,noExperience,,5.219 5.224 5.257 15.346
Санкт-Петербург,217918,25000,full,flexible,noExperience,,15.313
Сочи,2520751,35000,full,fullDay,between1And3,,20.527 18.33
unknown,3988429,60000,full,fullDay,between3And6,,20.287 20.83 20.387 20.49
Ярославль,60377,34500,full,fullDay,between1And3,,2.43 2.102
Уфа,3291701,25000,full,shift,noExperience,,8.77 16.761
Серов,942853,17000,full,fullDay,between1And3,,17.623 17.242 17.149 5.224 5.177 5.371
Барнаул,1689259,75000,full,flyInFlyOut,noExperience,,20.49
Бийск,1689259,75000,full,flyInFlyOut,noExperience,,20.49
Омск,1689259,75000,full,flyInFlyOut,noExperience,,20.49
Томск,1689259,75000,full,flyInFlyOut,noExperience,,20.49
Красноярск,1689259,75000,full,flyInFlyOut,noExperience,,20.49
Абакан,1689259,75000,full,flyInFlyOut,noExperience,,20.49
unknown,4680,55000,full,shift,between1And3,,20.396 20.83 25.381 25.386 1.82
Минск,1298201,1600,full,fullDay,between1And3,,7.267 7.565 7.503
unknown,2520751,25000,full,fullDay,noExperience,,20.527 17.242
Новомосковский административный округ,42932,40000,full,shift,between1And3,,17.256 17.149 17.183 17.535 17.52
unknown,1000983,35000,part,flexible,between3And6,,17.66 17.306 17.196 17.149 17.279
деревня Чёрная Грязь,24428,50000,full,shift,between1And3,,17.256 17.242 17.324 17.149 17.358 17.487
Сочи,2520751,25000,full,fullDay,between1And3,,17.149
Москва,2988272,50000,full,fullDay,between1And3,,18.36 18.361
Рязань,3949762,25000,full,fullDay,between1And3,,7.267 7.503 29.552
Сочи,2520751,28000,full,fullDay,noExperience,,20.527 20.755 18.153
unknown,49357,28400,full,shift,between1And3,,17.302 17.256 17.231 17.535
Новосибирск,2168376,30000,full,fullDay,noExperience,,29.495
Сочи,2520751,28000,full,fullDay,noExperience,,20.287 20.527 20.49 17.149
unknown,655013,50000,full,shift,between1And3,,21.17 21.482 21.506
unknown,655013,50000,full,shift,between1And3,,21.17 21.482 21.506
unknown,655013,50000,full,shift,between1And3,,21.17 21.482 21.506
unknown,655013,50000,full,shift,between1And3,,21.17 21.482 21.506
unknown,655013,50000,full,shift,between1And3,,21.17 21.482 21.506
Саратов,45218,17500,full,fullDay,noExperience,,17.256 17.149 17.183 17.535 17.52 2.102
город Островец,2498413,65000,full,fullDay,between1And3,,29.581
Ростов-на-Дону,4730787,30000,full,fullDay,between1And3,,22.491
Астрахань,3106959,6000,part,flexible,between1And3,,29.541 4.494
Сосновый Бор,180466,44000,full,fullDay,moreThan6,,17.256 17.324 17.44
Санкт-Петербург,1111042,26400,full,shift,noExperience,,22.175 17.256 17.183 17.231 17.52
Новороссийск,1582864,24700,full,fullDay,between1And3,,16.658
Рязань,3949762,25000,full,fullDay,between1And3,,7.267
Владивосток,1056050,40000,full,fullDay,between1And3,,23.477 23.478 23.352 23.311 23.12 23.362
unknown,2476133,40000,full,fullDay,between3And6,,29.556 29.513 18.752
Новороссийск,1582864,22000,full,fullDay,between3And6,,20.396 20.49 29.56 29.515 29.581 16.658
unknown,1000983,35000,part,flexible,between3And6,,17.66 17.306 17.196 17.279
,818118,750,full,fullDay,between3And6,,21.482 4.52
unknown,244989,98000,full,flyInFlyOut,between1And3,,29.51 10.258
Санкт-Петербург,157761,140000,full,remote,between3And6,,1.221 1.27 1.272 1.273 1.274 1.295
Москва,1050336,70000,full,fullDay,between3And6,,1.117
Краснодар,240026,45000,full,fullDay,between3And6,,20.83 20.325 20.233 18.57
г Астрахань,1942330,18480,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
unknown,533,33000,full,fullDay,noExperience,,17.256 17.535 17.52
Берёзовский,4943,40000,full,fullDay,between3And6,,21.17 21.136
Курск,4682266,25000,full,fullDay,noExperience,,23.362
деревня Варваровка,2161246,50000,full,fullDay,between1And3,,18.75 18.265 13.49 14.37
unknown,1000983,35000,part,flexible,between3And6,,17.66 17.306 17.196 17.279
г Тамбов,1942330,27200,full,fullDay,between1And3,,17.256 17.231 17.535
unknown,49357,33000,full,shift,between1And3,,17.52
г Тамбов,1942330,15400,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
Санкт-Петербург,172353,35000,full,fullDay,noExperience,,13.155 13.748 13.185 15.146
unknown,3012136,30000,full,fullDay,noExperience,,20.287 20.49 29.514 18.153
Казань,2331117,15130,full,fullDay,noExperience,,14.749
Сочи,1267686,50000,full,fullDay,noExperience,,20.2 17.183
Кемерово,399,25000,full,fullDay,between1And3,,4.429 4.264
unknown,196621,24500,full,fullDay,between1And3,,17.302 17.242 17.535 17.52
unknown,1518660,30000,full,fullDay,noExperience,,29.541 29.516 27.497
Санкт-Петербург,120547,33000,full,fullDay,noExperience,,2.43 2.102 5.192 5.103 5.42
Москва,2037,43800,part,flexible,between1And3,,14.355 14.217
unknown,1000983,35000,part,flexible,between3And6,,17.66 17.306 17.196 17.279
Санкт-Петербург,172353,35000,full,fullDay,noExperience,,13.155 13.185 15.146
Домодедово,1493376,37000,full,shift,between1And3,,4.338 21.275 17.196 17.231 2.469
Новосибирск,644553,40000,full,fullDay,between1And3,,21.158 21.17 21.481 21.53 21.69 21.136
unknown,4394319,65000,full,fullDay,between1And3,,20.287 20.49
unknown,4394319,65000,full,fullDay,between1And3,,20.287 20.49
unknown,4394319,65000,full,fullDay,between1And3,,20.287 20.49
unknown,4394319,65000,full,fullDay,between1And3,,20.287 20.49
unknown,4394319,65000,full,fullDay,between1And3,,20.287 20.49
unknown,4394319,65000,full,fullDay,between1And3,,20.287 20.49
unknown,4394319,65000,full,fullDay,between1And3,,20.287 20.49
unknown,4394319,65000,full,fullDay,between1And3,,20.287 20.49
unknown,4394319,65000,full,fullDay,between1And3,,20.287 20.49
unknown,4394319,65000,full,fullDay,between1And3,,20.287 20.49
Ижевск,3576124,20000,full,fullDay,between1And3,,29.51
unknown,833155,50000,full,fullDay,between1And3,,8.462
unknown,833155,50000,full,fullDay,between1And3,,8.462
unknown,833155,50000,full,fullDay,between1And3,,8.462
unknown,40938,30000,full,shift,noExperience,,17.256 17.149 17.183 17.535 17.52 2.102
Москва,706711,40000,full,shift,noExperience,,17.256 17.242 17.183 17.535 17.44 17.52
Москва,1179574,100000,full,fullDay,between3And6,,20.287 20.83 20.7 20.375 20.233
unknown,1000983,35000,part,flexible,between3And6,,17.66 17.196 17.279 17.535
Казань,2331117,12130,full,fullDay,noExperience,,29.513
Москва,2612,30000,full,shift,between1And3,,29.545 21.563 21.564
Санкт-Петербург,1753217,30000,full,fullDay,noExperience,,22.175 22.193 22.248
unknown,1317294,35000,full,flexible,between1And3,,13.22 13.578 13.227 13.228 13.489 6.319
unknown,533,33000,full,fullDay,noExperience,,15.93 15.389 15.391 15.281 15.346 17.183
unknown,65,45000,full,shift,between1And3,,18.142 29.511 29.553
город Семилуки,3474719,80000,full,fullDay,between3And6,,18.57
Красноярск,3793818,35000,full,fullDay,between3And6,,29.495 21.275 21.563 21.564
unknown,2644097,32000,full,fullDay,noExperience,,17.443 17.256 17.196 17.487 17.52
unknown,2644097,32000,full,fullDay,noExperience,,17.443 17.256 17.196 17.487 17.52
unknown,2644097,32000,full,fullDay,noExperience,,17.443 17.256 17.196 17.487 17.52
unknown,1449838,40000,full,fullDay,between3And6,,2.43 2.335 5.42
Казань,1567371,22000,full,shift,between1And3,,4.255
unknown,3340452,30000,full,fullDay,between1And3,,18.143
Москва,2891513,50000,part,flexible,between1And3,,22.248
Санкт-Петербург,172353,25000,full,shift,noExperience,,13.155 13.433 13.185 4.255 4.181 15.388
Москва,66212,36000,full,shift,between1And3,,4.332
unknown,4934,20000,full,fullDay,noExperience,,6.254 6.319 15.32
Санкт-Петербург,1753217,30000,full,shift,between1And3,,22.35 22.329
unknown,1304630,35000,full,fullDay,between1And3,,17.256 17.535 17.52
Москва,1189210,35000,full,fullDay,between3And6,,4.127 4.52
Москва,706711,40000,full,fullDay,noExperience,,17.256 17.242 17.183 17.535 17.44 17.52
Калуга,3346337,25000,full,fullDay,noExperience,,18.348 29.553
unknown,1207544,18000,full,fullDay,between1And3,,17.256 17.66 17.196 17.231 17.24 3.151
Алматы,3855178,120000,full,fullDay,noExperience,,18.212
Москва,2590232,80500,full,fullDay,between3And6,,17.144 17.242 17.149 13.227 13.489
,65,45000,full,fullDay,between1And3,,18.81
unknown,1028226,40000,full,fullDay,noExperience,,20.49
Санкт-Петербург,789608,130000,project,fullDay,moreThan6,,20.287 20.7 20.233
Воронеж,2579755,30000,full,fullDay,between1And3,,29.581
Минск,765230,1000,full,fullDay,noExperience,,8.575 8.736 18.81 18.201 12.197 12.746
Самара,644553,35000,full,fullDay,between1And3,,21.17 21.481 21.136
Москва,706711,25000,part,flexible,noExperience,,17.256 17.242 17.183 17.535 17.44 17.52
Москва,562,150000,full,fullDay,between3And6,,26.414 26.437 26.41 3.98 3.15 17.358
г Саратов,1942330,18000,full,fullDay,noExperience,,17.256 17.231 17.535 17.52 15.389
Москва,208707,45000,full,fullDay,between1And3,,17.256 17.417 17.52
unknown,1518660,28000,full,fullDay,noExperience,,29.556 29.541 29.516 21.176 27.497 22.757
unknown,244989,98000,full,fullDay,noExperience,,15.237 15.68 10.258 10.74 10.393 29.549
unknown,903152,30000,full,shift,between1And3,,7.222
unknown,964064,100000,full,flyInFlyOut,between3And6,,29.551
unknown,964064,100000,full,flyInFlyOut,between3And6,,29.551
unknown,964064,100000,full,flyInFlyOut,between3And6,,29.551
unknown,964064,100000,full,flyInFlyOut,between3And6,,29.551
unknown,964064,100000,full,flyInFlyOut,between3And6,,29.551
unknown,594099,35000,full,fullDay,noExperience,,17.302 17.66 17.242 17.306 17.196 17.231
Минск,3304537,700,full,fullDay,noExperience,,21.292 21.53 21.136
Невинномысск,2372550,28700,full,fullDay,noExperience,,3.318 3.15 3.23 3.8 3.4
unknown,127256,150000,full,fullDay,between1And3,,17.256 17.196 17.324
unknown,40938,30000,full,shift,noExperience,,17.256 17.149 17.183 17.535 17.52 2.102
unknown,179009,40000,full,fullDay,noExperience,,17.302 17.66 17.242 17.306 17.149 17.183
unknown,1640118,70000,full,flyInFlyOut,between3And6,,18.142 29.511
unknown,871,22000,full,shift,between1And3,,17.52
unknown,3549279,20000,full,fullDay,noExperience,,21.176 21.17 21.481 21.136
Нижний Новгород,903152,25000,full,fullDay,between1And3,,7.267 7.222 17.15
unknown,3238037,70000,full,fullDay,between3And6,,1.27 1.272 1.295 1.327 20.233
Великий Новгород,217918,19000,full,flexible,noExperience,,15.313
unknown,244989,110000,full,flyInFlyOut,between1And3,,18.752 10.258 10.74 10.54 10.47 29.549
unknown,861136,20000,full,fullDay,between1And3,,29.511 18.153
Минск,2167707,1200,full,fullDay,between3And6,,20.396 20.49 29.56 29.515 29.581
unknown,233323,700,full,shift,noExperience,,17.256 17.183 17.535 17.52
Пушкино,2956749,30000,full,fullDay,noExperience,,4.429
unknown,20939,35000,full,shift,between1And3,,29.556 20.49
деревня Чёрная Грязь,706711,40000,full,shift,noExperience,,17.256 17.242 17.183 17.535 17.44 17.52
Воронеж,4733364,25000,full,fullDay,between1And3,,18.143
Самара,4394319,23500,full,fullDay,noExperience,,18.752
Москва,630472,70000,full,fullDay,between3And6,,21.292 21.53 21.136
Минск,3790380,420,full,fullDay,noExperience,,29.541
unknown,964064,100000,full,flyInFlyOut,between3And6,,10.315 21.482
unknown,964064,100000,full,flyInFlyOut,between3And6,,10.315 21.482
unknown,964064,100000,full,flyInFlyOut,between3And6,,10.315 21.482
unknown,964064,100000,full,flyInFlyOut,between3And6,,10.315 21.482
unknown,964064,100000,full,flyInFlyOut,between3And6,,10.315 21.482
Москва,139608,60000,full,shift,between1And3,,17.443 17.256 17.417 17.242 17.324 17.52
unknown,38187,95000,full,flyInFlyOut,between3And6,,20.287
Санкт-Петербург,172353,25000,full,shift,noExperience,,13.155 13.433 13.185 4.255 4.181 15.388
unknown,1481876,45000,full,fullDay,between1And3,,13.22 13.578
Саратов,669587,30000,full,fullDay,noExperience,,20.2 20.7 3.148 17.149 15.389
unknown,1053490,30000,full,fullDay,between1And3,,17.242 17.149
Челябинск,2925004,25000,full,fullDay,between3And6,,2.43 2.335 5.42
,40308,60000,full,fullDay,between1And3,,5.27 5.365 5.426 20.375 12.376 2.425
unknown,1966177,70000,full,flyInFlyOut,between1And3,,18.142 1.82 29.162 29.553
unknown,984330,40000,full,fullDay,between1And3,,17.302 17.242 17.306 17.196 17.231
Омск,1629337,25000,full,fullDay,noExperience,,29.51 18.29
unknown,49357,44000,full,shift,between1And3,,7.267 7.733 7.503 21.17 21.756 21.136
unknown,4261376,70000,full,shift,moreThan6,,22.353
Екатеринбург,3427831,30000,full,flyInFlyOut,noExperience,,18.208 29.545
unknown,55440,35000,full,shift,between1And3,,17.256 17.535 4.338 21.275 21.563 21.564
село Хохлово,1653337,28000,full,shift,noExperience,,18.208
,2864629,40000,full,fullDay,between1And3,,5.365 20.526 20.186
unknown,3529,25100,full,fullDay,noExperience,,5.219 5.224 5.257 15.346
unknown,964064,100000,full,flyInFlyOut,between3And6,,29.551
unknown,964064,100000,full,flyInFlyOut,between3And6,,29.551
unknown,964064,100000,full,flyInFlyOut,between3And6,,29.551
unknown,964064,100000,full,flyInFlyOut,between3And6,,29.551
unknown,964064,100000,full,flyInFlyOut,between3And6,,29.551
unknown,40938,30000,full,shift,noExperience,,17.256 17.149 17.183 17.535 17.52 2.102
г Обнинск,1942336,30000,full,fullDay,noExperience,,22.175 17.256 17.231 17.535 18.297
г Москва,1942336,30000,full,fullDay,between1And3,,17.256 17.231 17.535 17.24 17.52 2.102
